194.65,177540,1200.7,0.00083284,17060,17208,90.417,945.49,1728.8,1070.5,-2.44E-07,0.00025884,0.19165,0.021486,5.0246,0.19902,344670,380000,1954.2,613.34,846.07,216.04,0.00003696,0.000009744,0.0096201
195.15,182290,1199.2,0.00083389,17923,18075,94.843,944.93,1729.5,1067.3,-0.000000243,0.00025673,0.19104,0.021374,5.1498,0.19418,344880,380280,1950.9,614.76,848.38,216.18,0.000036685,9.77E-06,0.0096571
195.65,187140,1197.7,0.00083495,18786,18942,99.259,944.38,1730.2,1064.1,-2.42E-07,0.00025465,0.19043,0.021261,5.2774,0.18949,345090,380550,1947.5,616.18,850.7,216.32,0.000036413,9.80E-06,0.0096941
196.15,192080,1196.2,0.00083601,19649,19809,103.67,943.84,1730.9,1060.9,-2.41E-07,0.0002526,0.18982,0.021149,5.4074,0.18493,345300,380820,1944.2,617.61,853.04,216.46,0.000036143,9.83E-06,0.0097312
196.65,197130,1194.6,0.00083707,20512,20677,108.06,943.3,1731.6,1057.7,-2.40E-07,0.00025057,0.18921,0.021037,5.54,0.18051,345510,381100,1940.9,619.04,855.39,216.6,0.000035875,9.86E-06,0.0097685
197.15,202290,1193.1,0.00083814,21375,21545,112.45,942.77,1732.4,1054.5,-2.38E-07,0.00024857,0.18861,0.020925,5.6749,0.17621,345720,381370,1937.6,620.48,857.77,216.74,0.00003561,0.000009884,0.0098059
197.65,207540,1191.6,0.00083922,22239,22414,116.83,942.24,1733.2,1051.3,-2.37E-07,0.00024659,0.188,0.020813,5.8124,0.17204,345930,381640,1934.3,621.92,860.17,216.87,0.000035347,9.91E-06,0.0098435
198.15,212900,1190.1,0.0008403,23104,23283,121.2,941.72,1734,1048.1,-2.36E-07,0.00024464,0.18739,0.020701,5.9525,0.168,346140,381900,1931,623.37,862.58,217,0.000035087,9.94E-06,0.0098811
198.65,218370,1188.5,0.00084138,23968,24152,125.55,941.21,1734.8,1044.9,-2.35E-07,0.00024271,0.18678,0.020589,6.0952,0.16406,346340,382170,1927.8,624.83,865.01,217.14,0.00003483,9.97E-06,0.0099189
199.15,223940,1187,0.00084247,24833,25022,129.9,940.69,1735.6,1041.7,-2.34E-07,0.00024081,0.18618,0.020477,6.2404,0.16025,346550,382440,1924.6,626.29,867.47,217.26,0.000034575,1.00E-05,0.0099568
199.65,229630,1185.5,0.00084356,25698,25892,134.24,940.19,1736.4,1038.6,-2.32E-07,0.00023893,0.18557,0.020365,6.3883,0.15654,346760,382700,1921.4,627.75,869.94,217.39,0.000034322,0.000010025,0.0099949
200.15,235420,1183.9,0.00084466,26564,26763,138.58,939.69,1737.3,1035.4,-2.31E-07,0.00023707,0.18497,0.020254,6.5389,0.15293,346960,382960,1918.2,629.22,872.43,217.51,0.000034071,0.000010053,0.010033
200.65,241330,1182.4,0.00084576,27430,27634,142.9,939.19,1738.2,1032.2,-2.30E-07,0.00023523,0.18436,0.020142,6.6923,0.14943,347160,383230,1915.1,630.7,874.94,217.64,0.000033823,0.000010082,0.010071
201.15,247350,1180.8,0.00084687,28296,28506,147.21,938.7,1739.1,1029,-2.29E-07,0.00023342,0.18376,0.020031,6.8483,0.14602,347370,383490,1912,632.18,877.47,217.76,0.000033578,0.00001011,0.01011
201.65,253490,1179.3,0.00084798,29163,29378,151.52,938.21,1740,1025.8,-2.27E-07,0.00023163,0.18316,0.01992,7.0072,0.14271,347570,383740,1908.9,633.66,880.01,217.88,0.000033335,0.000010139,0.010149
202.15,259740,1177.7,0.0008491,30030,30251,155.81,937.73,1740.9,1022.6,-2.26E-07,0.00022986,0.18255,0.019809,7.1689,0.13949,347770,384000,1905.8,635.15,882.58,217.99,0.000033094,0.000010167,0.010187
202.65,266110,1176.2,0.00085022,30898,31124,160.1,937.25,1741.9,1019.4,-2.25E-07,0.00022811,0.18195,0.019698,7.3334,0.13636,347970,384260,1902.7,636.64,885.17,218.11,0.000032855,0.000010196,0.010226
203.15,272600,1174.6,0.00085134,31766,31998,164.38,936.78,1742.9,1016.3,-2.23E-07,0.00022638,0.18135,0.019587,7.5008,0.13332,348170,384510,1899.6,638.13,887.78,218.22,0.000032619,0.000010224,0.010265
203.65,279210,1173.1,0.00085248,32634,32872,168.65,936.31,1743.9,1013.1,-2.22E-07,0.00022468,0.18075,0.019476,7.6711,0.13036,348370,384770,1896.6,639.64,890.4,218.33,0.000032385,0.000010253,0.010304
204.15,285940,1171.5,0.00085361,33503,33747,172.91,935.85,1744.9,1009.9,-2.20E-07,0.00022299,0.18015,0.019365,7.8444,0.12748,348570,385020,1893.6,641.14,893.05,218.44,0.000032153,0.000010282,0.010344
204.65,292800,1169.9,0.00085476,34372,34622,177.17,935.4,1745.9,1006.7,-2.19E-07,0.00022132,0.17954,0.019255,8.0207,0.12468,348760,385270,1890.6,642.65,895.72,218.55,0.000031924,0.000010311,0.010383
205.15,299780,1168.4,0.0008559,35241,35498,181.41,934.94,1747,1003.5,-2.18E-07,0.00021967,0.17894,0.019144,8.2001,0.12195,348960,385520,1887.6,644.16,898.4,218.65,0.000031697,0.00001034,0.010423
205.65,306890,1166.8,0.00085706,36111,36374,185.65,934.49,1748.1,1000.4,-2.16E-07,0.00021804,0.17834,0.019034,8.3825,0.1193,349160,385770,1884.6,645.68,901.11,218.76,0.000031472,0.000010368,0.010462
206.15,314130,1165.2,0.00085821,36982,37251,189.88,934.05,1749.2,997.17,-2.15E-07,0.00021643,0.17774,0.018924,8.568,0.11671,349350,386010,1881.7,647.2,903.84,218.86,0.000031249,0.000010397,0.010502
206.65,321490,1163.6,0.00085938,37853,38129,194.1,933.61,1750.3,994,-2.13E-07,0.00021484,0.17715,0.018813,8.7566,0.1142,349540,386260,1878.7,648.72,906.59,218.96,0.000031028,0.000010426,0.010542
